taxid	D	P	C	O	F	G	S	family0	family1	family2	family3	family4	family5	family6	family7	family8	D9
445971	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Anaerofustis	Anaerofustis stercorihominis	0	0	500	500	500	0	0	0	500	0
445973	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii	0	100	0	200	0	0	0	0	0	200
446660	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia equolifaciens	0	0	0	0	0	0	0	100	0	100
44742	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio fairfieldensis	200	200	0	300	500	100	200	300	100	500
454154	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella clara	100	200	100	100	100	100	100	100	100	100
458197	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia nematodiphila	0	0	0	0	0	0	0	100	0	0
46124	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatella adiacens	300	400	400	400	300	0	400	0	200	200
461322	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Omegapapillomavirus	Omegapapillomavirus 1	0	0	0	0	0	0	100	0	0	0
47001	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Erbovirus	Erbovirus A	0	0	0	100	0	0	0	0	0	0
471728	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Aquamavirus	Aquamavirus apinni	100	0	0	0	0	0	100	100	0	100
472694	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea brenneri	400	400	500	200	300	200	200	300	800	200
472695	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea septica	0	300	0	200	500	100	200	100	0	300
485362	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyoepsilonpapillomavirus	Dyoepsilonpapillomavirus 1	0	0	0	0	0	0	0	100	0	100
487174	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis	500	500	200	400	200	200	200	200	300	0
487175	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella excrementihominis	100	200	200	200	200	200	200	200	200	200
4909	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia kudriavzevii	500	500	500	500	500	500	500	500	500	500
490912	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Schitoviridae	Aorunvirus	Aorunvirus V12	0	0	0	100	0	0	0	0	0	0
490913	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Schitoviridae	Aorunvirus	Aorunvirus EE36phi1	0	100	0	0	100	100	0	0	0	0
4950	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora	Torulaspora delbrueckii	200	100	100	100	100	100	200	200	100	100
4956	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces rouxii	100	100	200	100	100	200	100	100	100	100
496874	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Larmunavirus	Larmunavirus Lrm1	0	0	0	0	0	0	0	100	0	0
500633	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptacetobacter	Peptacetobacter hiranonis	0	0	0	100	0	0	200	0	0	0
5007	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces bruxellensis	500	500	500	500	500	500	500	500	500	500
501571	Bacteria	Bacillota	Clostridia	Eubacteriales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus pullicaecorum	200	100	0	0	100	0	200	0	100	200
503388	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Salasmaviridae	unclassified Salasmaviridae genus	Lactococcus phage asccphi28	100	0	100	100	100	100	100	0	100	100
508442	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Alloherpesviridae	Salmovirus	Salmovirus salmonidallo3	200	100	100	0	200	0	200	0	0	100
508771	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Toxoplasma	Toxoplasma gondii	400	300	300	300	400	300	300	300	300	300
512169	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Recovirus	Recovirus A	100	100	100	100	100	100	100	100	100	100
512296	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	uncultured Phascolarctobacterium sp.	300	300	200	100	100	200	100	200	100	200
51288	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera ascorbata	100	0	0	100	0	0	100	100	100	0
520999	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia alcalifaciens	0	0	0	0	400	0	0	0	0	0
521002	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	0	0	0	0	0	400	0	0	0	0
52226	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella multacida	100	100	0	0	0	0	0	0	100	0
523794	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia buccalis	700	500	700	700	700	500	500	500	700	500
525282	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	Finegoldia magna	0	200	0	0	0	0	0	0	0	0
525284	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella vaginalis	0	0	0	0	0	0	200	0	0	0
539	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	Eikenella corrodens	300	400	400	300	300	300	300	300	300	300
54291	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella ornithinolytica	100	100	100	100	0	0	0	100	0	100
546367	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia paralvei	500	700	400	400	0	500	400	500	700	700
5481	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Diutina	Diutina rugosa	200	100	200	200	200	100	100	100	100	200
548479	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus	Mobiluncus curtisii	0	0	200	0	0	0	0	0	100	0
54915	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus reuszeri	300	300	500	500	500	500	500	400	500	500
551895	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Iodovirus	Iodovirus PLPE	0	0	0	0	0	0	0	0	0	100
559297	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Blastomyces	Blastomyces dermatitidis	500	500	500	500	500	500	500	500	500	500
565	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Atlantibacter	Atlantibacter hermannii	100	0	100	0	0	0	100	100	0	100
566	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pseudescherichia	Pseudescherichia vulneris	100	100	100	100	100	100	100	0	100	100
569	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia alvei	0	0	400	100	0	0	300	200	100	0
5693	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Trypanosoma	Trypanosoma cruzi	400	300	0	400	0	300	0	300	0	300
572010	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia	Slackia isoflavoniconvertens	100	200	100	100	200	100	100	100	100	100
572307	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Neospora	Neospora caninum	300	300	300	300	300	400	400	300	300	300
573729	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothelomyces	Thermothelomyces thermophilus	500	500	500	500	500	500	500	500	500	500
580	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera cryocrescens	0	100	0	0	0	0	0	0	0	100
582	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii	300	300	0	300	0	300	400	0	400	300
584892	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Herelleviridae	Caeruleovirus	Caeruleovirus Bcp1	0	100	0	0	0	0	100	100	100	0
585528	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella vaginalis	0	0	300	0	0	0	0	0	0	0
604330	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Parafannyhessea	Parafannyhessea umbonata	200	200	200	200	200	200	200	200	200	100
610130	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora	Lacrimispora saccharolytica	0	0	0	0	100	0	0	0	0	0
61646	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Lelliottia	Lelliottia amnigena	0	0	0	100	0	0	100	0	100	0
620903	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Negativicoccus	Negativicoccus succinicivorans	100	100	100	200	200	100	100	100	100	100
623	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella flexneri	100	0	100	100	0	100	0	0	100	0
626940	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium succinatutens	0	0	0	0	0	100	0	0	0	100
630	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia enterocolitica	300	0	300	0	300	0	300	400	400	400
638301	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatella adiacens	0	0	0	0	0	300	0	200	0	0
665079	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia	Sclerotinia sclerotiorum	500	500	500	500	500	500	500	500	500	500
665912	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris sorokiniana	400	400	400	300	300	300	400	300	300	400
665913	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Mixta	Mixta calida	200	300	300	200	200	300	200	200	100	200
66712	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium freudenreichii	0	0	300	0	0	0	0	0	300	0
671987	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum turcicum	300	300	300	400	400	300	300	300	400	300
673832	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Phifelvirus	Phifelvirus FL1	0	0	0	0	0	0	0	100	0	0
683960	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces anomalus	500	500	500	500	500	500	500	500	500	500
687381	Viruses	unclassified-Viruses-phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Deltatorquevirus	Deltatorquevirus tupai1	0	100	0	100	0	0	0	0	0	100
687382	Viruses	unclassified-Viruses-phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Epsilontorquevirus	Epsilontorquevirus calli1	0	0	0	0	0	0	0	100	100	100
687383	Viruses	unclassified-Viruses-phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Zetatorquevirus	Zetatorquevirus aotid1	100	0	100	100	0	100	0	0	100	100
687386	Viruses	unclassified-Viruses-phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Iotatorquevirus	Iotatorquevirus suida1a	0	0	100	100	100	0	100	0	0	0
698951	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella vaginalis	200	0	0	0	0	0	0	0	0	0
698952	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella vaginalis	0	0	0	200	0	200	0	0	0	0
698955	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella vaginalis	0	300	0	0	0	0	0	0	0	0
703	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Plesiomonas	Plesiomonas shigelloides	100	100	100	0	0	0	0	100	0	0
706525	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Omikronpapillomavirus	Omikronpapillomavirus 1	0	0	0	0	0	100	0	0	100	0
706527	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyopipapillomavirus	Dyopipapillomavirus 1	0	100	0	0	100	0	0	100	0	0
72557	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter ruhlandii	200	200	0	200	100	400	100	100	200	100
732	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter aphrophilus	100	100	100	100	100	200	0	200	400	100
742726	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis	0	0	0	0	0	0	0	0	0	300
743558	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Podivirus	Podivirus S05C243	0	0	0	0	100	0	0	0	0	0
743565	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Pagavirus	Pagavirus S05C849	0	0	0	100	0	0	0	0	0	0
743571	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Jalkavirus	Jalkavirus S08C159	0	0	0	0	0	100	0	0	0	0
743578	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Powvirus	Powvirus S08C41	0	0	0	100	0	0	0	0	0	0
745368	Bacteria	Bacillota	Clostridia	Eubacteriales	unclassified Eubacteriales family	Gemmiger	Gemmiger formicilis	100	300	300	200	200	200	200	100	300	200
754040	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Sednavirus	Sednavirus SRIP2	0	0	0	0	0	0	0	0	0	100
754044	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Broinstvirus	Broinstvirus pCB2051A	0	100	0	100	100	0	100	0	0	0
754066	Viruses	Uroviricota	Caudoviricetes	Kirjokansivirales	Graaviviridae	Seejivirus	Seejivirus salhabitans	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
756276	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Lirvirus	Lirvirus SCBP3	0	0	0	0	0	0	0	0	100	0
758863	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	0	0	0	100	100	0	100	0	0	0
759701	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyolambdapapillomavirus	Dyolambdapapillomavirus 1	100	100	0	0	100	0	0	0	0	0
82374	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	Anaerovibrio lipolyticus	0	0	200	0	300	300	300	0	0	0
82676	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Omikronpapillomavirus	Omikronpapillomavirus 1	0	0	100	0	0	0	0	0	0	0
82983	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Obesumbacterium	Obesumbacterium proteus	500	300	200	500	400	500	300	300	200	300
84030	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora	Lacrimispora saccharolytica	0	0	0	0	0	0	0	0	100	0
84753	Eukaryota	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Moesziomyces	Moesziomyces antarcticus	200	300	200	200	300	200	200	300	200	200
857290	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia wiggsiae	300	300	200	200	300	300	300	300	300	300
857312	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Herelleviridae	Klumppvirus	Klumppvirus A9	0	0	100	100	100	0	100	0	100	100
86665	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacterium (ex Joshi et al. 2022)	Halalkalibacterium halodurans	100	100	100	100	100	100	200	100	100	100
866773	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	Finegoldia magna	0	0	0	0	0	0	100	0	0	0
871700	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Oscivirus	Oscivirus A	0	0	0	0	0	0	0	0	100	0
871701	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Oscivirus	Oscivirus A	100	0	0	0	0	0	0	0	0	0
879630	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Chrysonvirus	Chrysonvirus as5	100	0	0	0	100	100	100	0	100	100
880074	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella viscericola	0	0	300	100	300	0	0	0	0	0
880526	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenella	Rikenella microfusus	500	0	0	0	0	500	0	500	0	500
883161	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propionimicrobium	Propionimicrobium lymphophilum	0	0	0	0	0	0	0	300	200	0
88456	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	Cyclospora	Cyclospora cayetanensis	500	500	500	500	500	500	500	500	500	500
887326	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus	Mobiluncus curtisii	0	0	0	0	0	0	0	200	0	0
888057	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter segnis	0	0	0	0	0	0	200	0	0	0
889951	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Sednavirus	Sednavirus SRIP2	0	0	0	100	0	0	0	0	0	0
89152	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptacetobacter	Peptacetobacter hiranonis	100	100	100	0	200	200	0	200	100	100
910473	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Kisquinquevirus	Kisquinquevirus KS5	0	0	100	0	0	0	0	0	0	0
910474	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Kayeltresvirus	Kayeltresvirus KL3	0	100	0	0	0	0	0	100	0	0
911121	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	0	0	0	0	0	0	400	0	0	0
911122	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	0	0	0	0	400	0	0	0	0	300
911124	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	0	0	0	300	0	0	0	0	0	0
911126	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	0	300	0	0	0	0	0	0	0	0
911135	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	0	0	300	0	0	0	0	0	0	0
913183	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Kelmasvirus	Kelmasvirus RSB2	0	0	0	0	0	0	100	0	0	0
92488	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea endophytica	400	0	200	400	0	400	400	400	100	300
926066	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Guelinviridae	Capvunavirus	Capvunavirus CpV1	200	300	300	300	200	300	200	200	300	200
926543	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Parhipatevirus	Parhipatevirus PE226	0	0	0	0	0	100	100	0	0	100
930944	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia enterocolitica	0	0	0	300	0	0	0	0	0	0
938288	Bacteria	Bacillota	Clostridia	Eubacteriales	unclassified Eubacteriales family	Fenollaria	Fenollaria massiliensis	300	300	300	200	400	300	300	300	300	300
941058	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Herelleviridae	unclassified Herelleviridae genus	Bacillus phage SP-10	100	0	100	100	100	100	0	0	0	0
943335	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Waewaevirus	Waewaevirus limezero	100	0	0	0	0	0	0	0	0	0
94643	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Besnoitia	Besnoitia besnoiti	300	400	400	400	300	300	300	400	400	400
947842	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Seongnamvirus	Seongnamvirus ESSI2	0	0	0	0	100	100	100	0	0	0
947843	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Entnonagintavirus	Entnonagintavirus ENT90	100	0	0	0	0	0	0	0	0	0
9606	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	1071000	1071000	1071000	1071000	1071000	1071000	1071000	1071000	1071000	1071000
983966	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera jadinii	500	500	500	500	500	500	500	500	500	500
984485	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Hyphopichia	Hyphopichia burtonii	100	200	200	200	100	200	200	200	200	200
984487	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Suhomyces	Suhomyces tanzawaensis	200	100	100	100	100	200	100	100	200	100
988656	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Troedvirus	Troedvirus Phi15	0	0	0	0	0	100	0	0	0	0
993615	Eukaryota	Microsporidia	unclassified Microsporidia class	unclassified Microsporidia order	Nosematidae	Vittaforma	Vittaforma corneae	500	500	500	500	500	500	500	500	500	500
994476	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia enterocolitica	0	300	0	0	0	0	0	0	0	0
997872	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium minutum	0	0	100	0	200	0	200	0	0	0
998829	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyonupapillomavirus	Dyonupapillomavirus 1	0	0	0	0	100	0	0	0	0	0
