taxid	D	P	C	O	F	G	S	5reads-tr_0	5reads-tr_1	5reads-tr_2	5reads-tr_3	5reads-tr_4	5reads-tr_5	5reads-tr_6	5reads-tr_7	5reads-tr_8	5reads-tr_9	10reads-tr_0	10reads-tr_1	10reads-tr_2	10reads-tr_3	10reads-tr_4	10reads-tr_5	10reads-tr_6	10reads-tr_7	10reads-tr_8	10reads-tr_9	100reads-tr_0	100reads-tr_1	100reads-tr_2	100reads-tr_3	100reads-tr_4	100reads-tr_5	100reads-tr_6	100reads-tr_7	100reads-tr_8	100reads-tr_9
765765	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Franklinbayvirus	Franklinbayvirus fv9A	0	0	0	5	0	0	5	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	100	0	0	100	0	0	0
765821	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	uncultured Blautia sp.	10	0	0	0	0	0	5	0	0	0	20	0	0	0	0	0	10	0	0	0	200	0	0	0	0	0	100	0	0	0
767031	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella denticola	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	200	0
76775	Eukaryota	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia restricta	5	15	30	30	25	20	15	15	15	10	10	30	60	60	50	40	30	30	30	20	100	300	600	600	500	400	300	300	300	200
767806	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Enterococcus phage EFRM31	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
76857	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium polymorphum	55	40	65	50	100	70	45	60	85	30	110	80	130	100	200	140	90	120	170	60	1100	800	1300	1000	2000	1400	900	1200	1700	600
76859	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium animalis	125	0	80	85	115	0	0	0	130	0	250	0	160	170	230	0	0	0	260	0	2500	0	1600	1700	2300	0	0	0	2600	0
76860	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus	5	0	0	10	0	0	0	0	0	0	10	0	0	20	0	0	0	0	0	0	100	0	0	200	0	0	0	0	0	0
77020	Eukaryota	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia pachydermatis	20	10	20	5	20	15	10	15	30	5	40	20	40	10	40	30	20	30	60	10	400	200	400	100	400	300	200	300	600	100
77048	Viruses	Uroviricota	Caudoviricetes	Methanobavirales	Leisingerviridae	Psimunavirus	Psimunavirus psiM2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0
78257	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pullorum	15	15	0	0	0	10	0	0	15	0	30	30	0	0	0	20	0	0	30	0	300	300	0	0	0	200	0	0	300	0
78344	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pullorum	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	400	0	0	0
78345	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium merycicum	0	0	0	5	0	0	5	0	10	5	0	0	0	10	0	0	10	0	20	10	0	0	0	100	0	0	100	0	200	100
78346	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium ruminantium	30	25	15	0	25	25	5	0	0	0	60	50	30	0	50	50	10	0	0	0	600	500	300	0	500	500	100	0	0	0
78448	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pullorum	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
79700	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Muromegalovirus	Muromegalovirus muridbeta2	25	15	30	15	30	40	25	15	30	25	50	30	60	30	60	80	50	30	60	50	500	300	600	300	600	800	500	300	600	500
79891	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Varicellovirus	Varicellovirus cervidalpha1	10	0	0	0	10	10	0	5	0	0	20	0	0	0	20	20	0	10	0	0	200	0	0	0	200	200	0	100	0	0
817	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	10	10	10	5	0	20	0	35	30	10	20	20	20	10	0	40	0	70	60	20	200	200	200	100	0	400	0	700	600	200
818	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	20	20	5	0	0	20	10	0	5	5	40	40	10	0	0	40	20	0	10	10	400	400	100	0	0	400	200	0	100	100
820	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	15	15	5	0	10	0	5	0	0	5	30	30	10	0	20	0	10	0	0	10	300	300	100	0	200	0	100	0	0	100
823	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	10	0	10	0	15	5	10	10	5	10	20	0	20	0	30	10	20	20	10	20	200	0	200	0	300	100	200	200	100	200
82374	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Anaerovibrio	Anaerovibrio lipolyticus	0	0	0	0	5	10	0	0	0	0	0	0	0	0	10	20	0	0	0	0	0	0	0	0	100	200	0	0	0	0
824	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter gracilis	80	80	120	60	80	0	95	80	0	0	160	160	240	120	160	0	190	160	0	0	1600	1600	2400	1200	1600	0	1900	1600	0	0
82676	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Omikronpapillomavirus	Omikronpapillomavirus 1	0	10	5	0	5	0	0	0	0	5	0	20	10	0	10	0	0	0	0	10	0	200	100	0	100	0	0	0	0	100
827	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter ureolyticus	20	60	30	60	0	80	80	60	85	85	40	120	60	120	0	160	160	120	170	170	400	1200	600	1200	0	1600	1600	1200	1700	1700
82983	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Obesumbacterium	Obesumbacterium proteus	15	5	0	10	5	15	5	5	0	0	30	10	0	20	10	30	10	10	0	0	300	100	0	200	100	300	100	100	0	0
831	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	0	0	0	0	10	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0
83201	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Saetivirus	Saetivirus fs2	15	20	25	20	15	5	35	20	25	15	30	40	50	40	30	10	70	40	50	30	300	400	500	400	300	100	700	400	500	300
83427	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured Streptococcus sp.	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	100	100
83655	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia adecarboxylata	25	0	15	0	20	0	20	0	20	5	50	0	30	0	40	0	40	0	40	10	500	0	300	0	400	0	400	0	400	100
837	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas gingivalis	0	10	5	20	15	0	0	0	10	15	0	20	10	40	30	0	0	0	20	30	0	200	100	400	300	0	0	0	200	300
84030	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora	Lacrimispora saccharolytica	5	0	5	5	0	0	0	0	5	0	10	0	10	10	0	0	0	0	10	0	100	0	100	100	0	0	0	0	100	0
84109	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia	Slackia exigua	5	0	5	0	0	10	0	25	10	20	10	0	10	0	0	20	0	50	20	40	100	0	100	0	0	200	0	500	200	400
84112	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	Eggerthella lenta	5	15	10	5	5	10	5	10	15	10	10	30	20	10	10	20	10	20	30	20	100	300	200	100	100	200	100	200	300	200
84135	Bacteria	Bacillota	Bacilli	Bacillales	Gemellaceae	Gemella	Gemella sanguinis	0	0	5	0	0	0	0	0	5	0	0	0	10	0	0	0	0	0	10	0	0	0	100	0	0	0	0	0	100	0
847	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter formigenes	5	0	0	0	0	5	0	5	10	5	10	0	0	0	0	10	0	10	20	10	100	0	0	0	0	100	0	100	200	100
84753	Eukaryota	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Moesziomyces	Moesziomyces antarcticus	20	35	45	25	20	25	15	20	15	10	40	70	90	50	40	50	30	40	30	20	400	700	900	500	400	500	300	400	300	200
849	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium gonidiaformans	15	0	0	45	0	30	40	45	0	10	30	0	0	90	0	60	80	90	0	20	300	0	0	900	0	600	800	900	0	200
850	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium mortiferum	65	30	0	0	0	30	115	50	0	55	130	60	0	0	0	60	230	100	0	110	1300	600	0	0	0	600	2300	1000	0	1100
853	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium prausnitzii	0	5	5	0	0	0	0	0	20	10	0	10	10	0	0	0	0	0	40	20	0	100	100	0	0	0	0	0	400	200
85471	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium relictum	35	20	15	15	30	15	25	40	20	30	70	40	30	30	60	30	50	80	40	60	700	400	300	300	600	300	500	800	400	600
856	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium varium	0	80	45	40	45	25	55	55	35	45	0	160	90	80	90	50	110	110	70	90	0	1600	900	800	900	500	1100	1100	700	900
857276	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	Cryptosporidium ubiquitum	10	15	15	20	20	30	25	5	30	30	20	30	30	40	40	60	50	10	60	60	200	300	300	400	400	600	500	100	600	600
857290	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia wiggsiae	10	20	20	0	5	5	10	10	20	5	20	40	40	0	10	10	20	20	40	10	200	400	400	0	100	100	200	200	400	100
857312	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Herelleviridae	Klumppvirus	Klumppvirus A9	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
85831	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides acidifaciens	0	0	15	5	5	5	5	0	0	10	0	0	30	10	10	10	10	0	0	20	0	0	300	100	100	100	100	0	0	200
858619	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium variabile	0	0	0	10	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0
858893	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala dermatitidis	5	5	0	0	5	15	0	5	5	5	10	10	0	0	10	30	0	10	10	10	100	100	0	0	100	300	0	100	100	100
859	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium necrophorum	0	0	0	0	0	0	110	0	130	0	0	0	0	0	0	0	220	0	260	0	0	0	0	0	0	0	2200	0	2600	0
859143	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Cytobacillus	Cytobacillus kochii	5	5	0	15	5	5	5	5	10	10	10	10	0	30	10	10	10	10	20	20	100	100	0	300	100	100	100	100	200	200
860	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium periodonticum	15	25	100	0	0	10	30	0	0	20	30	50	200	0	0	20	60	0	0	40	300	500	2000	0	0	200	600	0	0	400
861	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium ulcerans	25	150	0	175	0	65	25	70	0	80	50	300	0	350	0	130	50	140	0	160	500	3000	0	3500	0	1300	500	1400	0	1600
861455	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. oral taxon 058	0	5	5	5	5	0	0	0	5	5	0	10	10	10	10	0	0	0	10	10	0	100	100	100	100	0	0	0	100	100
86185	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas lundensis	5	5	0	0	0	5	5	5	5	0	10	10	0	0	0	10	10	10	10	0	100	100	0	0	0	100	100	100	100	0
862967	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	0	10	0	0	5	0	0	0	0	0	0	20	0	0	10	0	0	0	0	0	0	200	0	0	100	0	0	0	0	0
862969	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0
86665	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacterium (ex Joshi et al. 2022)	Halalkalibacterium halodurans	10	10	0	0	0	5	5	15	0	0	20	20	0	0	0	10	10	30	0	0	200	200	0	0	0	100	100	300	0	0
866776	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0
867695	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Fibrovirus	Fibrovirus fs1	0	20	0	0	15	25	0	0	40	0	0	40	0	0	30	50	0	0	80	0	0	400	0	0	300	500	0	0	800	0
868129	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella bivia	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	400	0
869250	Eukaryota	Apicomplexa	Aconoidasida	Piroplasmida	Theileriidae	Theileria	Theileria orientalis	15	40	20	15	15	20	15	15	20	20	30	80	40	30	30	40	30	30	40	40	300	800	400	300	300	400	300	300	400	400
871324	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides stercorirosoris	10	10	15	0	10	5	10	0	20	5	20	20	30	0	20	10	20	0	40	10	200	200	300	0	200	100	200	0	400	100
871325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides faecichinchillae	0	10	0	0	5	10	10	5	10	5	0	20	0	0	10	20	20	10	20	10	0	200	0	0	100	200	200	100	200	100
871327	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides chinchillae	10	5	15	5	0	5	5	5	5	5	20	10	30	10	0	10	10	10	10	10	200	100	300	100	0	100	100	100	100	100
871699	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Passerivirus	Passerivirus A	0	15	5	5	5	20	5	5	10	5	0	30	10	10	10	40	10	10	20	10	0	300	100	100	100	400	100	100	200	100
871700	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Oscivirus	Oscivirus A	0	0	0	5	0	0	0	0	0	5	0	0	0	10	0	0	0	0	0	10	0	0	0	100	0	0	0	0	0	100
871701	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Oscivirus	Oscivirus A	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0
872326	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus equicursoris	0	0	0	5	10	0	0	0	0	0	0	0	0	10	20	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0
873513	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	Segatella buccae	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0	0
873533	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Hoylesella	Hoylesella oralis	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	200	0	0	0	0
874268	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Biseptimavirus	Biseptimavirus phi7247PVL	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
876	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio desulfuricans	90	215	170	135	180	330	110	185	140	115	180	430	340	270	360	660	220	370	280	230	1800	4300	3400	2700	3600	6600	2200	3700	2800	2300
876091	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Oscillibacter	uncultured Oscillibacter sp.	0	5	5	0	0	0	5	0	0	0	0	10	10	0	0	0	10	0	0	0	0	100	100	0	0	0	100	0	0	0
876142	Eukaryota	Microsporidia	unclassified Microsporidia class	unclassified Microsporidia order	Unikaryonidae	Encephalitozoon	Encephalitozoon intestinalis	100	75	55	60	100	90	60	80	55	50	200	150	110	120	200	180	120	160	110	100	2000	1500	1100	1200	2000	1800	1200	1600	1100	1000
876416	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	uncultured Odoribacter sp.	0	5	0	0	5	0	0	0	5	0	0	10	0	0	10	0	0	0	10	0	0	100	0	0	100	0	0	0	100	0
877240	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Pseudoalteromonas phage H105/1	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0
879628	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Tulanevirus	Tulanevirus as4	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0	0	100	0	100
879630	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Chrysonvirus	Chrysonvirus as5	0	0	0	0	5	0	0	5	5	5	0	0	0	0	10	0	0	10	10	10	0	0	0	0	100	0	0	100	100	100
880074	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella viscericola	30	25	25	15	20	0	0	0	0	0	60	50	50	30	40	0	0	0	0	0	600	500	500	300	400	0	0	0	0	0
880526	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenella	Rikenella microfusus	5	0	0	0	0	10	0	10	0	10	10	0	0	0	0	20	0	20	0	20	100	0	0	0	0	200	0	200	0	200
880535	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G2	25	30	10	20	25	30	10	10	30	30	50	60	20	40	50	60	20	20	60	60	500	600	200	400	500	600	200	200	600	600
881260	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter bugandensis	10	15	25	10	0	0	0	10	5	5	20	30	50	20	0	0	0	20	10	10	200	300	500	200	0	0	0	200	100	100
881290	Eukaryota	Microsporidia	unclassified Microsporidia class	unclassified Microsporidia order	unclassified Microsporidia family	Nematocida	Nematocida parisii	105	80	130	105	105	85	125	125	120	125	210	160	260	210	210	170	250	250	240	250	2100	1600	2600	2100	2100	1700	2500	2500	2400	2500
883161	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propionimicrobium	Propionimicrobium lymphophilum	0	0	0	0	0	0	0	20	30	0	0	0	0	0	0	0	0	40	60	0	0	0	0	0	0	0	0	400	600	0
883168	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus urinalis	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100
88431	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea longicatena	0	15	0	0	0	0	0	10	0	5	0	30	0	0	0	0	0	20	0	10	0	300	0	0	0	0	0	200	0	100
88456	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	Cyclospora	Cyclospora cayetanensis	30	20	35	40	20	10	30	25	25	25	60	40	70	80	40	20	60	50	50	50	600	400	700	800	400	200	600	500	500	500
885040	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter soli	15	0	0	10	5	15	5	0	0	5	30	0	0	20	10	30	10	0	0	10	300	0	0	200	100	300	100	0	0	100
887326	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus	Mobiluncus curtisii	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0
888052	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. oral taxon 180	10	10	15	10	15	20	10	10	15	10	20	20	30	20	30	40	20	20	30	20	200	200	300	200	300	400	200	200	300	200
888057	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter segnis	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0
88870	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Timquatrovirus	Mycobacterium virus TM4	0	5	5	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0
888823	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sanguinis	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0
889201	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus cristatus	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0
889794	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	uncultured Cloacibacillus sp.	105	85	140	90	145	130	150	215	75	155	210	170	280	180	290	260	300	430	150	310	2100	1700	2800	1800	2900	2600	3000	4300	1500	3100
889813	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1	0	0	0	10	5	0	0	0	0	0	0	0	0	20	10	0	0	0	0	0	0	0	0	200	100	0	0	0	0	0
889954	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Cyanophage MED4-117	5	5	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0
889956	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Eurybiavirus	Eurybiavirus MED4213	5	0	0	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	10	0	100	0	0	0	0	0	0	0	100	0
89152	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptacetobacter	Peptacetobacter hiranonis	0	0	0	0	10	0	0	5	5	5	0	0	0	0	20	0	0	10	10	10	0	0	0	0	200	0	0	100	100	100
89153	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	[Clostridium] hylemonae	0	0	0	5	0	0	5	0	10	0	0	0	0	10	0	0	10	0	20	0	0	0	0	100	0	0	100	0	200	0
901	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio piger	425	45	0	370	45	295	340	90	100	415	850	90	0	740	90	590	680	180	200	830	8500	900	0	7400	900	5900	6800	1800	2000	8300
904293	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus downei	5	0	0	0	5	0	5	0	10	5	10	0	0	0	10	0	10	0	20	10	100	0	0	0	100	0	100	0	200	100
904354	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus lugdunensis	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0
905	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus fermentans	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0
905011	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus	uncultured Anaerotruncus sp.	0	0	5	0	10	0	0	5	5	5	0	0	10	0	20	0	0	10	10	10	0	0	100	0	200	0	0	100	100	100
906669	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Escherichia phage HK639	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0
907	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera elsdenii	0	10	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0
907965	Eukaryota	Microsporidia	unclassified Microsporidia class	unclassified Microsporidia order	Unikaryonidae	Encephalitozoon	Encephalitozoon hellem	60	95	85	110	75	70	90	70	100	50	120	190	170	220	150	140	180	140	200	100	1200	1900	1700	2200	1500	1400	1800	1400	2000	1000
908339	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus oris	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0
